ADM2_NAME,tahun,bulan,mean
Bojonegoro,2025.0,8.0,309.79130934727044
Bondowoso,2025.0,8.0,380.56645810776854
Gresik,2025.0,8.0,259.6070186787672
Jember,2025.0,8.0,385.2856290935933
Jombang,2025.0,8.0,264.5637814685552
Kediri,2025.0,8.0,320.03253450746894
Kota Blitar,2025.0,8.0,213.3822021484375
Kota Kediri,2025.0,8.0,429.7749252319336
Kota Madiun,2025.0,8.0,266.3735656738281
Kota Malang,2025.0,8.0,344.4593762849506
Kota Mojokerto,2025.0,8.0,273.7875061035156
Kota Pasuruan,2025.0,8.0,236.42662048339844
Kota Probolinggo,2025.0,8.0,307.7031555175781
Kota Surabaya,2025.0,8.0,200.4036702585744
Lamongan,2025.0,8.0,365.2639853077018
Lumajang,2025.0,8.0,420.71430050648974
Madiun,2025.0,8.0,285.2801917761415
Magetan,2025.0,8.0,361.93562651843564
Mojokerto,2025.0,8.0,285.7638321369015
Nganjuk,2025.0,8.0,278.58146376836874
Ngawi,2025.0,8.0,337.35280373091706
Pacitan,2025.0,8.0,270.2924327890666
Pamekasan,2025.0,8.0,234.75380338175916
Pasuruan,2025.0,8.0,357.58777792085476
Ponorogo,2025.0,8.0,322.01535852493777
Probolinggo,2025.0,8.0,413.00502911735987
Sampang,2025.0,8.0,242.33401340218478
Sidoarjo,2025.0,8.0,212.02654849781712
Situbondo,2025.0,8.0,396.6329264058695
Sumenep,2025.0,8.0,217.3961944580078
Trenggalek,2025.0,8.0,319.8714297191207
Tuban,2025.0,8.0,325.89139826456716
Tulungagung,2025.0,8.0,326.9698679158975
Kota Jember,2025.0,8.0,484.0341796875
Kota Batu,2025.0,9.0,338.59588667925675
Malang,2025.0,9.0,344.03487941389034
Bangkalan,2025.0,9.0,205.10393834567344
Banyuwangi,2025.0,9.0,325.36406415519065
Blitar,2025.0,9.0,236.44268755584594
Bojonegoro,2025.0,9.0,280.2832859368972
Bondowoso,2025.0,9.0,326.0051307125367
Gresik,2025.0,9.0,224.4520507310153
Jember,2025.0,9.0,338.7114548128505
Jombang,2025.0,9.0,217.1754357309053
Kediri,2025.0,9.0,276.6333501462583
Kota Blitar,2025.0,9.0,179.32070922851562
Kota Kediri,2025.0,9.0,391.9068568303035
Kota Madiun,2025.0,9.0,227.51634216308594
Kota Malang,2025.0,9.0,300.7667669998972
Kota Mojokerto,2025.0,9.0,226.01600646972656
Kota Pasuruan,2025.0,9.0,204.62188720703125
Kota Probolinggo,2025.0,9.0,258.063232421875
Kota Surabaya,2025.0,9.0,173.44568089076452
Lamongan,2025.0,9.0,320.183268823665
Lumajang,2025.0,9.0,375.6156837182699
Madiun,2025.0,9.0,249.1295318986903
Magetan,2025.0,9.0,325.5292015385822
Mojokerto,2025.0,9.0,238.55959199604234
Nganjuk,2025.0,9.0,240.00764888086366
Ngawi,2025.0,9.0,307.0679013067614
Pacitan,2025.0,9.0,246.19162897025302
Pamekasan,2025.0,9.0,197.06941531749254
Pasuruan,2025.0,9.0,310.20243208970487
Ponorogo,2025.0,9.0,283.4628973007202
Probolinggo,2025.0,9.0,360.0186535891364
Sampang,2025.0,9.0,204.41703590570495
Sidoarjo,2025.0,9.0,176.4876943170068
Situbondo,2025.0,9.0,343.09982822963167
Sumenep,2025.0,9.0,180.80943298339844
Trenggalek,2025.0,9.0,282.5500988328314
Tuban,2025.0,9.0,311.3842449442546
Tulungagung,2025.0,9.0,286.5808336027375
Kota Jember,2025.0,9.0,435.692138671875
Kota Batu,2025.0,10.0,336.1538005155675
Malang,2025.0,10.0,348.07452204363983
Bangkalan,2025.0,10.0,213.91672837870203
Banyuwangi,2025.0,10.0,300.73505390404307
Blitar,2025.0,10.0,248.22654239175776
Bojonegoro,2025.0,10.0,301.50516150203754
Bondowoso,2025.0,10.0,307.61606448629624
Gresik,2025.0,10.0,231.0194752383134
Jember,2025.0,10.0,329.7921255127174
Jombang,2025.0,10.0,219.27018333203867
Kediri,2025.0,10.0,287.0674483122649
Kota Blitar,2025.0,10.0,194.1351776123047
Kota Kediri,2025.0,10.0,410.58880615234375
Kota Madiun,2025.0,10.0,251.14512634277344
Kota Malang,2025.0,10.0,301.5008336117393
Kota Mojokerto,2025.0,10.0,229.0619659423828
Kota Pasuruan,2025.0,10.0,207.98944091796875
Kota Probolinggo,2025.0,10.0,250.55364990234375
Kota Surabaya,2025.0,10.0,183.25562881637404
Lamongan,2025.0,10.0,321.5966101312018
Lumajang,2025.0,10.0,369.86854440950634
Madiun,2025.0,10.0,273.1072939772103
Magetan,2025.0,10.0,350.57813473833284
Mojokerto,2025.0,10.0,238.49423815632423
Nganjuk,2025.0,10.0,259.03354459820383
Ngawi,2025.0,10.0,331.0508779803674
Pacitan,2025.0,10.0,280.7109760502176
Pamekasan,2025.0,10.0,200.2159265239587
Pasuruan,2025.0,10.0,304.790044769039
Ponorogo,2025.0,10.0,307.85825624773577
Probolinggo,2025.0,10.0,348.24589207593135
Sampang,2025.0,10.0,206.7060672493868
Sidoarjo,2025.0,10.0,180.29684350324825
Situbondo,2025.0,10.0,322.8286399940392
Sumenep,2025.0,10.0,184.97344970703125
Trenggalek,2025.0,10.0,303.57118317018075
Tuban,2025.0,10.0,329.0648069763184
Tulungagung,2025.0,10.0,304.5273707043993
Kota Jember,2025.0,10.0,426.0135192871094
Kota Batu,2025.0,11.0,520.6778730504653
Malang,2025.0,11.0,537.8332750496885
Bangkalan,2025.0,11.0,340.03777043447747
Banyuwangi,2025.0,11.0,436.8759849074197
Blitar,2025.0,11.0,432.6689762625134
Bojonegoro,2025.0,11.0,423.1754025306231
Bondowoso,2025.0,11.0,431.1602218185646
Gresik,2025.0,11.0,349.21752012904284
Jember,2025.0,11.0,491.6308366725636
Jombang,2025.0,11.0,377.887256814976
Kediri,2025.0,11.0,452.43568392153134
Kota Blitar,2025.0,11.0,377.485107421875
Kota Kediri,2025.0,11.0,567.7857818603516
Kota Madiun,2025.0,11.0,393.6939697265625
Kota Malang,2025.0,11.0,479.26353695518094
Kota Mojokerto,2025.0,11.0,375.47625732421875
Kota Pasuruan,2025.0,11.0,341.6539306640625
Kota Probolinggo,2025.0,11.0,381.6081237792969
Kota Surabaya,2025.0,11.0,282.2007053920201
Lamongan,2025.0,11.0,467.3185344217144
Lumajang,2025.0,11.0,539.8615588950473
Madiun,2025.0,11.0,407.28245076701876
Magetan,2025.0,11.0,497.38096978412415
Mojokerto,2025.0,11.0,400.6926556860494
Nganjuk,2025.0,11.0,401.73431356851165
Ngawi,2025.0,11.0,459.6838155354329
Pacitan,2025.0,11.0,418.23314739332136
Pamekasan,2025.0,11.0,320.2095508361131
Pasuruan,2025.0,11.0,474.3535301394579
Ponorogo,2025.0,11.0,463.36159072383754
Probolinggo,2025.0,11.0,484.49887337404135
Sampang,2025.0,11.0,325.65020638399346
Sidoarjo,2025.0,11.0,299.82718891001
Situbondo,2025.0,11.0,428.1940386883624
Sumenep,2025.0,11.0,307.7102966308594
Trenggalek,2025.0,11.0,476.6885728950961
Tuban,2025.0,11.0,419.77941777547204
Tulungagung,2025.0,11.0,475.042987362369
Kota Jember,2025.0,11.0,587.0261840820312
Kota Batu,2025.0,12.0,564.158494388356
Malang,2025.0,12.0,562.1612717145339
Bangkalan,2025.0,12.0,375.6795188990835
Banyuwangi,2025.0,12.0,534.493546514996
Blitar,2025.0,12.0,446.16690273516565
Bojonegoro,2025.0,12.0,436.9577579074435
Bondowoso,2025.0,12.0,537.137793554776
Gresik,2025.0,12.0,381.9799378948446
Jember,2025.0,12.0,564.5431056525711
Jombang,2025.0,12.0,422.19924734096344
Kediri,2025.0,12.0,486.8252156010381
Kota Blitar,2025.0,12.0,384.1026916503906
Kota Kediri,2025.0,12.0,587.6151557335487
Kota Madiun,2025.0,12.0,415.6608581542969
Kota Malang,2025.0,12.0,512.3091543097245
Kota Mojokerto,2025.0,12.0,419.9304504394531
Kota Pasuruan,2025.0,12.0,385.3686218261719
Kota Probolinggo,2025.0,12.0,483.2190856933594
Kota Surabaya,2025.0,12.0,302.73707127833103
Lamongan,2025.0,12.0,515.8699335535885
Lumajang,2025.0,12.0,604.0559382614084
Madiun,2025.0,12.0,423.0725491010964
Magetan,2025.0,12.0,514.3839670817058
Mojokerto,2025.0,12.0,446.53919795521523
Nganjuk,2025.0,12.0,425.6057763698297
Ngawi,2025.0,12.0,471.7087370668819
Pacitan,2025.0,12.0,400.8031387812995
Pamekasan,2025.0,12.0,386.52550858058294
Pasuruan,2025.0,12.0,537.8527474132011
Ponorogo,2025.0,12.0,471.30237917746257
Probolinggo,2025.0,12.0,594.0223673091215
Sampang,2025.0,12.0,397.70233977561776
Sidoarjo,2025.0,12.0,327.87907532064673
Situbondo,2025.0,12.0,530.6900576108462
Sumenep,2025.0,12.0,368.7999572753906
Trenggalek,2025.0,12.0,468.7816594135331
Tuban,2025.0,12.0,440.11682779947927
Tulungagung,2025.0,12.0,478.1945538363613
Kota Jember,2025.0,12.0,660.7735595703125
Kota Batu,2026.0,1.0,581.9965416403379
Malang,2026.0,1.0,572.7700127824287
Bangkalan,2026.0,1.0,376.8232320923316
Banyuwangi,2026.0,1.0,586.0929186115158
Blitar,2026.0,1.0,458.3626291375411
Bojonegoro,2026.0,1.0,442.79243084942846
Bondowoso,2026.0,1.0,600.1035539931144
Gresik,2026.0,1.0,387.55020694183224
Jember,2026.0,1.0,594.5537527650192
Jombang,2026.0,1.0,432.249782061336
Kediri,2026.0,1.0,499.25547570122615
Kota Blitar,2026.0,1.0,396.74969482421875
Kota Kediri,2026.0,1.0,604.0755216158353
Kota Madiun,2026.0,1.0,428.57666015625
Kota Malang,2026.0,1.0,526.0346776058799
Kota Mojokerto,2026.0,1.0,428.0270080566406
Kota Pasuruan,2026.0,1.0,387.45989990234375
Kota Probolinggo,2026.0,1.0,523.3471069335938
Kota Surabaya,2026.0,1.0,304.3535471486521
Lamongan,2026.0,1.0,525.6450769994167
Lumajang,2026.0,1.0,641.7839278919639
Madiun,2026.0,1.0,433.01279928696226
Magetan,2026.0,1.0,529.9731720715034
Mojokerto,2026.0,1.0,457.08160453930225
Nganjuk,2026.0,1.0,432.8910069981696
Ngawi,2026.0,1.0,482.7254200705035
Pacitan,2026.0,1.0,419.0819971193471
Pamekasan,2026.0,1.0,395.75841427920915
Pasuruan,2026.0,1.0,549.3966173621698
Ponorogo,2026.0,1.0,482.19446840593884
Probolinggo,2026.0,1.0,634.8219708835378
Sampang,2026.0,1.0,406.38873716842295
Sidoarjo,2026.0,1.0,328.29504720922466
Situbondo,2026.0,1.0,605.8071360402292
Sumenep,2026.0,1.0,377.1209411621094
Trenggalek,2026.0,1.0,483.63245465382045
Tuban,2026.0,1.0,448.59663253784186
Tulungagung,2026.0,1.0,494.7011203137072
Kota Jember,2026.0,1.0,692.9545288085938
Kota Batu,2026.0,2.0,584.8214223525104
Malang,2026.0,2.0,590.0315304928414
Bangkalan,2026.0,2.0,373.17182788921394
Banyuwangi,2026.0,2.0,612.669091796875
Blitar,2026.0,2.0,477.24333036476787
Bojonegoro,2026.0,2.0,441.5394190281998
Bondowoso,2026.0,2.0,611.5991952868475
Gresik,2026.0,2.0,388.3049002439397
Jember,2026.0,2.0,612.772348718669
Jombang,2026.0,2.0,435.116627394551
Kediri,2026.0,2.0,506.70089320430037
Kota Blitar,2026.0,2.0,419.755615234375
Kota Kediri,2026.0,2.0,612.6781804011418
Kota Madiun,2026.0,2.0,431.2899475097656
Kota Malang,2026.0,2.0,539.1943070261102
Kota Mojokerto,2026.0,2.0,430.6014404296875
Kota Pasuruan,2026.0,2.0,405.56475830078125
Kota Probolinggo,2026.0,2.0,540.7536010742188
Kota Surabaya,2026.0,2.0,304.85998602227846
Lamongan,2026.0,2.0,526.8591885917631
Lumajang,2026.0,2.0,663.703634817066
Madiun,2026.0,2.0,433.48306420101005
Magetan,2026.0,2.0,529.8223436557181
Mojokerto,2026.0,2.0,461.430621052346
Nganjuk,2026.0,2.0,434.31967341435427
Ngawi,2026.0,2.0,481.63973865014106
Pacitan,2026.0,2.0,425.31253071113565
Pamekasan,2026.0,2.0,395.4315722176199
Pasuruan,2026.0,2.0,562.317242009853
Ponorogo,2026.0,2.0,484.21451051773556
Probolinggo,2026.0,2.0,646.4377683751723
Sampang,2026.0,2.0,406.7987893747729
Sidoarjo,2026.0,2.0,333.3922363934032
Situbondo,2026.0,2.0,632.5982302975345
Sumenep,2026.0,2.0,379.8890380859375
Trenggalek,2026.0,2.0,493.9783727806735
Tuban,2026.0,2.0,440.10703119913745
Tulungagung,2026.0,2.0,508.3023044460421
Kota Jember,2026.0,2.0,708.04248046875
Kota Batu,2026.0,3.0,559.6605435539694
Malang,2026.0,3.0,568.9000892941648
Bangkalan,2026.0,3.0,365.890293019806
Banyuwangi,2026.0,3.0,590.3519647113347
Blitar,2026.0,3.0,460.1774639793736
Bojonegoro,2026.0,3.0,435.12055957935485
Bondowoso,2026.0,3.0,594.1232810642407
Gresik,2026.0,3.0,381.22761240515683
Jember,2026.0,3.0,593.1348927586438
Jombang,2026.0,3.0,424.33187164923163
Kediri,2026.0,3.0,495.91738501654737
Kota Blitar,2026.0,3.0,404.1991882324219
Kota Kediri,2026.0,3.0,603.7157616248497
Kota Madiun,2026.0,3.0,427.7476501464844
Kota Malang,2026.0,3.0,516.5686757940996
Kota Mojokerto,2026.0,3.0,423.0735778808594
Kota Pasuruan,2026.0,3.0,371.0096435546875
Kota Probolinggo,2026.0,3.0,525.400634765625
Kota Surabaya,2026.0,3.0,300.1651346395304
Lamongan,2026.0,3.0,515.3953623585887
Lumajang,2026.0,3.0,637.0390341257969
Madiun,2026.0,3.0,429.44770314585634
Magetan,2026.0,3.0,526.6814328325473
Mojokerto,2026.0,3.0,445.88678496065194
Nganjuk,2026.0,3.0,430.11800130208337
Ngawi,2026.0,3.0,477.2360638220629
Pacitan,2026.0,3.0,417.933088048568
Pamekasan,2026.0,3.0,377.2140852681707
Pasuruan,2026.0,3.0,536.5329604110098
Ponorogo,2026.0,3.0,477.18149209791613
Probolinggo,2026.0,3.0,625.903965108535
Sampang,2026.0,3.0,389.5246580611827
Sidoarjo,2026.0,3.0,325.8147764154934
Situbondo,2026.0,3.0,616.7748601740057
Sumenep,2026.0,3.0,362.4587097167969
Trenggalek,2026.0,3.0,482.2025729259813
Tuban,2026.0,3.0,432.4067231241863
Tulungagung,2026.0,3.0,495.43112660502334
Kota Jember,2026.0,3.0,695.6867065429688
