tanggal,ADM2_NAME,mean
2018-08-18,Kota Pasuruan,0.0
2018-08-18,Kota Probolinggo,0.0
2018-08-18,Kota Surabaya,0.0
2018-08-18,Lamongan,0.0
2018-08-18,Lumajang,0.33081096692884215
2018-08-18,Madiun,0.0
2018-08-18,Magetan,0.0
2018-08-18,Mojokerto,0.0
2018-08-18,Nganjuk,0.0
2018-08-18,Ngawi,0.3336750629013079
2018-08-18,Pacitan,2.367103366059212
2018-08-18,Pamekasan,0.09464125638758693
2018-08-18,Pasuruan,0.0
2018-08-18,Ponorogo,0.0
2018-08-18,Probolinggo,1.0054148769034215
2018-08-18,Sampang,0.037829652174406155
2018-08-18,Sidoarjo,0.0
2018-08-18,Situbondo,0.5727689030340343
2018-08-18,Sumenep,0.283236940108063
2018-08-18,Trenggalek,0.0
2018-08-18,Tuban,1.2023295461338694
2018-08-18,Tulungagung,0.0
2018-08-18,Kota Jember,1.8476141494657934
2018-08-19,Kota Batu,0.0
2018-08-19,Malang,4.441526184961633E-4
2018-08-19,Bangkalan,0.0
2018-08-19,Banyuwangi,0.23957679198180104
2018-08-19,Blitar,0.0
2018-08-19,Bojonegoro,0.0
2018-08-19,Bondowoso,0.29823801561923774
2018-08-19,Gresik,0.0
2018-08-19,Jember,0.23160774872393022
2018-08-19,Jombang,0.0
2018-08-19,Kediri,0.0
2018-08-19,Kota Blitar,0.0
2018-08-19,Kota Kediri,0.0
2018-08-19,Kota Madiun,0.0
2018-08-19,Kota Malang,0.0
2018-08-19,Kota Mojokerto,0.0
2018-08-19,Kota Pasuruan,0.0
2018-08-19,Kota Probolinggo,0.0
2018-08-19,Kota Surabaya,0.0
2018-08-19,Lamongan,0.0
2018-08-19,Lumajang,0.007029239092070841
2018-08-19,Madiun,0.0
2018-08-19,Magetan,0.0
2018-08-19,Mojokerto,0.0
2018-08-19,Nganjuk,0.0
2018-08-19,Ngawi,0.003376923220181453
2018-08-19,Pacitan,0.0
2018-08-19,Pamekasan,0.038675802304336024
2018-08-19,Pasuruan,0.0
2018-08-19,Ponorogo,0.0
2018-08-19,Probolinggo,0.0
2018-08-19,Sampang,0.016700187345767524
2018-08-19,Sidoarjo,0.0
2018-08-19,Situbondo,0.17783777247006216
2018-08-19,Sumenep,0.09461435470796198
2018-08-19,Trenggalek,0.0
2018-08-19,Tuban,0.010219831095857517
2018-08-19,Tulungagung,0.0
2018-08-19,Kota Jember,0.5921556726897635
2018-08-20,Kota Batu,0.7216803242903346
2018-08-20,Malang,7.580627806068144E-4
2018-08-20,Bangkalan,0.0
2018-08-20,Banyuwangi,0.293537853711943
2018-08-20,Blitar,0.0
2018-08-20,Bojonegoro,0.0
2018-08-20,Bondowoso,0.34612183307974115
2018-08-20,Gresik,0.0
2018-08-20,Jember,0.21384672393564944
2018-08-20,Jombang,0.23946550490016416
2018-08-20,Kediri,0.0
2018-08-20,Kota Blitar,0.0
2018-08-20,Kota Kediri,0.0
2018-08-20,Kota Madiun,0.0
2018-08-20,Kota Malang,0.0
2018-08-20,Kota Mojokerto,0.0
2018-08-20,Kota Pasuruan,0.0
2018-08-20,Kota Probolinggo,0.0
2018-08-20,Kota Surabaya,0.0
2018-08-20,Lamongan,0.0
2018-08-20,Lumajang,0.008649332470192774
2018-08-20,Madiun,0.0
2018-08-20,Magetan,0.0
2018-08-20,Mojokerto,1.0340966598069203
2018-08-20,Nganjuk,0.0
2018-08-20,Ngawi,0.0017462974349073013
2018-08-20,Pacitan,0.0
2018-08-20,Pamekasan,0.024610304207331433
2018-08-20,Pasuruan,0.09970271139264392
2018-08-20,Ponorogo,0.0
2018-08-20,Probolinggo,0.0
2018-08-20,Sampang,0.010972327341258073
2018-08-20,Sidoarjo,0.0
2018-08-20,Situbondo,0.22941734532317049
2018-08-20,Sumenep,1.3259634943788452
2018-08-20,Trenggalek,0.0
2018-08-20,Tuban,0.0077946286359317635
2018-08-20,Tulungagung,0.0
2018-08-20,Kota Jember,0.565964858473801
2018-08-21,Kota Batu,2.4227497141748335
2018-08-21,Malang,4.95341467722334
2018-08-21,Bangkalan,3.121038735985852
2018-08-21,Banyuwangi,5.8323072687042705
2018-08-21,Blitar,3.570635330448661
2018-08-21,Bojonegoro,3.8094924307044806
2018-08-21,Bondowoso,2.533502219687268
2018-08-21,Gresik,0.0
2018-08-21,Jember,2.884075715484288
2018-08-21,Jombang,2.719979965701213
2018-08-21,Kediri,3.000399442793873
2018-08-21,Kota Blitar,4.420335967638339
2018-08-21,Kota Kediri,2.2984816258510183
2018-08-21,Kota Madiun,6.194645614947302
2018-08-21,Kota Malang,5.1515153620576575
2018-08-21,Kota Mojokerto,0.0
2018-08-21,Kota Pasuruan,0.767886851403344
2018-08-21,Kota Probolinggo,5.945835860186914
2018-08-21,Kota Surabaya,0.5203631742803003
2018-08-21,Lamongan,0.001684817138408661
2018-08-21,Lumajang,9.619906891317118
2018-08-21,Madiun,5.137773979827634
2018-08-21,Magetan,6.824508493987975
2018-08-21,Mojokerto,0.3516301522346144
2018-08-21,Nganjuk,3.0173299312949005
2018-08-21,Ngawi,6.987561468578988
2018-08-21,Pacitan,9.025025021472885
2018-08-21,Pamekasan,2.29410853258848
2018-08-21,Pasuruan,4.019342163758925
2018-08-21,Ponorogo,7.204047445438011
2018-08-21,Probolinggo,9.184927073297567
2018-08-21,Sampang,2.929160096285387
2018-08-21,Sidoarjo,0.1319626162231462
2018-08-21,Situbondo,2.457957228499443
2018-08-21,Sumenep,1.3363100403135109
2018-08-21,Trenggalek,9.491739582779028
2018-08-21,Tuban,0.0
2018-08-21,Tulungagung,7.3470958534322035
2018-08-21,Kota Jember,0.0
2018-08-22,Kota Batu,0.0
2018-08-22,Malang,0.0
2018-08-22,Bangkalan,0.0
2018-08-22,Banyuwangi,0.0
2018-08-22,Blitar,0.0
2018-08-22,Bojonegoro,0.0
2018-08-22,Bondowoso,0.0
2018-08-22,Gresik,0.0
2018-08-22,Jember,0.0
2018-08-22,Jombang,0.0
2018-08-22,Kediri,0.0
2018-08-22,Kota Blitar,0.0
2018-08-22,Kota Kediri,0.0
2018-08-22,Kota Madiun,0.0
2018-08-22,Kota Malang,0.0
2018-08-22,Kota Mojokerto,0.0
2018-08-22,Kota Pasuruan,0.0
2018-08-22,Kota Probolinggo,0.0
2018-08-22,Kota Surabaya,0.0
2018-08-22,Lamongan,0.0
2018-08-22,Lumajang,0.0
2018-08-22,Madiun,0.0
2018-08-22,Magetan,0.0
2018-08-22,Mojokerto,0.0
2018-08-22,Nganjuk,0.0
2018-08-22,Ngawi,0.0
2018-08-22,Pacitan,0.0
2018-08-22,Pamekasan,0.0
2018-08-22,Pasuruan,0.0
2018-08-22,Ponorogo,0.0
2018-08-22,Probolinggo,0.0
2018-08-22,Sampang,0.0
2018-08-22,Sidoarjo,0.0
2018-08-22,Situbondo,0.0
2018-08-22,Sumenep,0.0
2018-08-22,Trenggalek,0.0
2018-08-22,Tuban,0.0
2018-08-22,Tulungagung,0.0
2018-08-22,Kota Jember,0.0
2018-08-23,Kota Batu,0.0
2018-08-23,Malang,0.0
2018-08-23,Bangkalan,0.0
2018-08-23,Banyuwangi,0.0
2018-08-23,Blitar,0.0
2018-08-23,Bojonegoro,0.0
2018-08-23,Bondowoso,0.0
2018-08-23,Gresik,0.0
2018-08-23,Jember,0.0
2018-08-23,Jombang,0.0
2018-08-23,Kediri,0.0
2018-08-23,Kota Blitar,0.0
2018-08-23,Kota Kediri,0.0
2018-08-23,Kota Madiun,0.0
2018-08-23,Kota Malang,0.0
2018-08-23,Kota Mojokerto,0.0
2018-08-23,Kota Pasuruan,0.0
2018-08-23,Kota Probolinggo,0.0
2018-08-23,Kota Surabaya,0.0
2018-08-23,Lamongan,0.0
2018-08-23,Lumajang,0.0
2018-08-23,Madiun,0.0
2018-08-23,Magetan,0.0
2018-08-23,Mojokerto,0.0
2018-08-23,Nganjuk,0.0
2018-08-23,Ngawi,0.0
2018-08-23,Pacitan,0.0
2018-08-23,Pamekasan,0.0
2018-08-23,Pasuruan,0.0
2018-08-23,Ponorogo,0.0
2018-08-23,Probolinggo,0.0
2018-08-23,Sampang,0.0
2018-08-23,Sidoarjo,0.0
2018-08-23,Situbondo,0.0
2018-08-23,Sumenep,0.0
2018-08-23,Trenggalek,0.0
2018-08-23,Tuban,0.0
2018-08-23,Tulungagung,0.0
2018-08-23,Kota Jember,0.0
2018-08-24,Kota Batu,0.0
2018-08-24,Malang,0.0
2018-08-24,Bangkalan,0.0
2018-08-24,Banyuwangi,0.0
2018-08-24,Blitar,0.0
2018-08-24,Bojonegoro,0.0
2018-08-24,Bondowoso,0.0
2018-08-24,Gresik,0.0
2018-08-24,Jember,0.0
2018-08-24,Jombang,0.0
2018-08-24,Kediri,0.0
2018-08-24,Kota Blitar,0.0
2018-08-24,Kota Kediri,0.0
2018-08-24,Kota Madiun,0.0
2018-08-24,Kota Malang,0.0
2018-08-24,Kota Mojokerto,0.0
2018-08-24,Kota Pasuruan,0.0
2018-08-24,Kota Probolinggo,0.0
2018-08-24,Kota Surabaya,0.0
2018-08-24,Lamongan,0.0
2018-08-24,Lumajang,0.0
2018-08-24,Madiun,0.0
2018-08-24,Magetan,0.0
2018-08-24,Mojokerto,0.0
2018-08-24,Nganjuk,0.0
2018-08-24,Ngawi,0.0
2018-08-24,Pacitan,0.0
2018-08-24,Pamekasan,0.0
2018-08-24,Pasuruan,0.0
2018-08-24,Ponorogo,0.0
2018-08-24,Probolinggo,0.0
2018-08-24,Sampang,0.0
2018-08-24,Sidoarjo,0.0
2018-08-24,Situbondo,0.0
2018-08-24,Sumenep,0.0
2018-08-24,Trenggalek,0.0
2018-08-24,Tuban,0.0
2018-08-24,Tulungagung,0.0
2018-08-24,Kota Jember,0.0
2018-08-25,Kota Batu,0.0
2018-08-25,Malang,0.0
2018-08-25,Bangkalan,0.0
2018-08-25,Banyuwangi,1.7043205155657104
2018-08-25,Blitar,0.0
2018-08-25,Bojonegoro,0.0
2018-08-25,Bondowoso,0.0
2018-08-25,Gresik,0.0
2018-08-25,Jember,0.003130007961410974
2018-08-25,Jombang,0.0
2018-08-25,Kediri,0.0
2018-08-25,Kota Blitar,0.0
2018-08-25,Kota Kediri,0.0
2018-08-25,Kota Madiun,0.0
2018-08-25,Kota Malang,0.0
2018-08-25,Kota Mojokerto,0.0
2018-08-25,Kota Pasuruan,0.0
2018-08-25,Kota Probolinggo,0.0
2018-08-25,Kota Surabaya,0.0
2018-08-25,Lamongan,0.0
2018-08-25,Lumajang,0.0
2018-08-25,Madiun,0.0
2018-08-25,Magetan,0.0
2018-08-25,Mojokerto,0.0
2018-08-25,Nganjuk,0.0
2018-08-25,Ngawi,0.0
2018-08-25,Pacitan,0.0
2018-08-25,Pamekasan,0.0
2018-08-25,Pasuruan,0.0
2018-08-25,Ponorogo,0.0
2018-08-25,Probolinggo,0.0
2018-08-25,Sampang,0.0
2018-08-25,Sidoarjo,0.0
2018-08-25,Situbondo,0.0
2018-08-25,Sumenep,0.0
2018-08-25,Trenggalek,0.0
2018-08-25,Tuban,0.0
2018-08-25,Tulungagung,0.0
2018-08-25,Kota Jember,0.0
2018-08-26,Kota Batu,0.0
2018-08-26,Malang,0.0
2018-08-26,Bangkalan,0.0
2018-08-26,Banyuwangi,0.0
2018-08-26,Blitar,0.0
2018-08-26,Bojonegoro,0.10052039033987303
2018-08-26,Bondowoso,0.0
2018-08-26,Gresik,0.0
2018-08-26,Jember,0.0
2018-08-26,Jombang,0.0
2018-08-26,Kediri,0.0
2018-08-26,Kota Blitar,0.0
2018-08-26,Kota Kediri,0.0
2018-08-26,Kota Madiun,0.0
2018-08-26,Kota Malang,0.0
2018-08-26,Kota Mojokerto,0.0
2018-08-26,Kota Pasuruan,0.0
2018-08-26,Kota Probolinggo,0.0
2018-08-26,Kota Surabaya,0.0
2018-08-26,Lamongan,0.0
2018-08-26,Lumajang,0.0
2018-08-26,Madiun,0.0
2018-08-26,Magetan,0.0
2018-08-26,Mojokerto,0.0
2018-08-26,Nganjuk,0.0
2018-08-26,Ngawi,0.0
2018-08-26,Pacitan,0.0
2018-08-26,Pamekasan,0.0
2018-08-26,Pasuruan,0.0
2018-08-26,Ponorogo,0.0
2018-08-26,Probolinggo,0.0
2018-08-26,Sampang,0.0
2018-08-26,Sidoarjo,0.0
2018-08-26,Situbondo,0.0
2018-08-26,Sumenep,0.0
2018-08-26,Trenggalek,0.0
2018-08-26,Tuban,0.0
2018-08-26,Tulungagung,0.0
2018-08-26,Kota Jember,0.0
2018-08-27,Kota Batu,0.0
2018-08-27,Malang,0.0
2018-08-27,Bangkalan,0.0
2018-08-27,Banyuwangi,0.0
2018-08-27,Blitar,0.0
2018-08-27,Bojonegoro,0.038018908182328386
2018-08-27,Bondowoso,0.0
2018-08-27,Gresik,0.0
2018-08-27,Jember,0.0
2018-08-27,Jombang,0.0
2018-08-27,Kediri,0.0
2018-08-27,Kota Blitar,0.0
2018-08-27,Kota Kediri,0.0
2018-08-27,Kota Madiun,0.0
2018-08-27,Kota Malang,0.0
2018-08-27,Kota Mojokerto,0.0
2018-08-27,Kota Pasuruan,0.0
2018-08-27,Kota Probolinggo,0.0
2018-08-27,Kota Surabaya,0.0
2018-08-27,Lamongan,0.0
2018-08-27,Lumajang,0.0
2018-08-27,Madiun,0.0
2018-08-27,Magetan,0.0
2018-08-27,Mojokerto,0.0
2018-08-27,Nganjuk,0.0
2018-08-27,Ngawi,0.0
2018-08-27,Pacitan,0.0
2018-08-27,Pamekasan,0.0
2018-08-27,Pasuruan,0.0
2018-08-27,Ponorogo,0.0
2018-08-27,Probolinggo,0.0
2018-08-27,Sampang,0.0
2018-08-27,Sidoarjo,0.0
2018-08-27,Situbondo,0.0
2018-08-27,Sumenep,0.14467250411275567
2018-08-27,Trenggalek,0.0
2018-08-27,Tuban,0.0
2018-08-27,Tulungagung,0.0
2018-08-27,Kota Jember,0.0
2018-08-28,Kota Batu,0.0
2018-08-28,Malang,0.0
2018-08-28,Bangkalan,0.0
2018-08-28,Banyuwangi,0.0
2018-08-28,Blitar,0.0
2018-08-28,Bojonegoro,0.0
2018-08-28,Bondowoso,0.0
2018-08-28,Gresik,0.0
2018-08-28,Jember,0.0
2018-08-28,Jombang,0.0
2018-08-28,Kediri,0.0
2018-08-28,Kota Blitar,0.0
2018-08-28,Kota Kediri,0.0
2018-08-28,Kota Madiun,0.0
2018-08-28,Kota Malang,0.0
2018-08-28,Kota Mojokerto,0.0
2018-08-28,Kota Pasuruan,0.0
2018-08-28,Kota Probolinggo,0.0
2018-08-28,Kota Surabaya,0.0
2018-08-28,Lamongan,0.0
2018-08-28,Lumajang,0.0
2018-08-28,Madiun,0.0
2018-08-28,Magetan,0.0
2018-08-28,Mojokerto,0.0
2018-08-28,Nganjuk,0.0
2018-08-28,Ngawi,0.0
2018-08-28,Pacitan,0.0
2018-08-28,Pamekasan,0.0
2018-08-28,Pasuruan,0.0
2018-08-28,Ponorogo,0.0
2018-08-28,Probolinggo,0.0
2018-08-28,Sampang,0.0
2018-08-28,Sidoarjo,0.0
2018-08-28,Situbondo,0.0
2018-08-28,Sumenep,0.0
2018-08-28,Trenggalek,0.0
2018-08-28,Tuban,0.0
2018-08-28,Tulungagung,0.0
2018-08-28,Kota Jember,0.0
2018-08-29,Kota Batu,0.0
2018-08-29,Malang,0.0
2018-08-29,Bangkalan,0.0
2018-08-29,Banyuwangi,0.03980503335949014
2018-08-29,Blitar,0.0
2018-08-29,Bojonegoro,0.0
2018-08-29,Bondowoso,0.0
2018-08-29,Gresik,0.0
2018-08-29,Jember,0.0
2018-08-29,Jombang,0.0
2018-08-29,Kediri,0.0
2018-08-29,Kota Blitar,0.0
2018-08-29,Kota Kediri,0.0
2018-08-29,Kota Madiun,0.0
2018-08-29,Kota Malang,0.0
2018-08-29,Kota Mojokerto,0.0
2018-08-29,Kota Pasuruan,0.0
2018-08-29,Kota Probolinggo,0.0
2018-08-29,Kota Surabaya,0.0
2018-08-29,Lamongan,0.0
2018-08-29,Lumajang,0.0
2018-08-29,Madiun,0.0
2018-08-29,Magetan,0.0
2018-08-29,Mojokerto,0.0
2018-08-29,Nganjuk,0.0
2018-08-29,Ngawi,0.0
2018-08-29,Pacitan,0.0
2018-08-29,Pamekasan,0.0
2018-08-29,Pasuruan,0.0
2018-08-29,Ponorogo,0.0
2018-08-29,Probolinggo,0.0
2018-08-29,Sampang,0.0
2018-08-29,Sidoarjo,0.0
2018-08-29,Situbondo,0.0
2018-08-29,Sumenep,0.022361940531911623
2018-08-29,Trenggalek,0.0
2018-08-29,Tuban,0.0
2018-08-29,Tulungagung,0.0
2018-08-29,Kota Jember,0.0
2018-08-30,Kota Batu,3.874417381946893
2018-08-30,Malang,5.86482367188573
2018-08-30,Bangkalan,0.0
2018-08-30,Banyuwangi,2.6247754494680473
2018-08-30,Blitar,4.48875074457065
2018-08-30,Bojonegoro,0.3086787479167634
2018-08-30,Bondowoso,0.4328615341153386
2018-08-30,Gresik,0.9164795517941833
2018-08-30,Jember,1.253486200284522
2018-08-30,Jombang,0.8289448882162439
2018-08-30,Kediri,2.7628418050600594
2018-08-30,Kota Blitar,5.715677152600204
2018-08-30,Kota Kediri,0.0
2018-08-30,Kota Madiun,0.0
2018-08-30,Kota Malang,8.201753451863546
2018-08-30,Kota Mojokerto,0.0
2018-08-30,Kota Pasuruan,0.0
2018-08-30,Kota Probolinggo,0.0
2018-08-30,Kota Surabaya,0.0
2018-08-30,Lamongan,0.0
2018-08-30,Lumajang,6.041037555721019
2018-08-30,Madiun,0.026633365226014602
2018-08-30,Magetan,0.0
2018-08-30,Mojokerto,0.0
2018-08-30,Nganjuk,0.06130012286299173
2018-08-30,Ngawi,0.0
2018-08-30,Pacitan,0.0
2018-08-30,Pamekasan,0.0
2018-08-30,Pasuruan,0.11635775119264867
2018-08-30,Ponorogo,0.3362835926871873
2018-08-30,Probolinggo,2.2359400869871515
2018-08-30,Sampang,0.0
2018-08-30,Sidoarjo,0.0
2018-08-30,Situbondo,0.015601753594080971
2018-08-30,Sumenep,0.07626265377497
2018-08-30,Trenggalek,0.005253902816481486
2018-08-30,Tuban,0.0
2018-08-30,Tulungagung,0.7902680569649457
2018-08-30,Kota Jember,0.0
2018-08-31,Kota Batu,2.2140347419396544
2018-08-31,Malang,1.9897317775936614
2018-08-31,Bangkalan,0.3824755014982962
2018-08-31,Banyuwangi,5.30705201972413
2018-08-31,Blitar,1.8628801481933877
2018-08-31,Bojonegoro,0.0
2018-08-31,Bondowoso,0.6427043142020481
2018-08-31,Gresik,0.7195076604816716
2018-08-31,Jember,0.7085670858280824
2018-08-31,Jombang,0.0
2018-08-31,Kediri,0.0
2018-08-31,Kota Blitar,0.38264591930902486
2018-08-31,Kota Kediri,0.0
2018-08-31,Kota Madiun,0.0
2018-08-31,Kota Malang,7.3499378818309795
2018-08-31,Kota Mojokerto,0.0
2018-08-31,Kota Pasuruan,0.0
2018-08-31,Kota Probolinggo,2.9525203443856323
2018-08-31,Kota Surabaya,1.0128599581852311
2018-08-31,Lamongan,0.006003271045854594
2018-08-31,Lumajang,3.534079188558138
2018-08-31,Madiun,0.0
2018-08-31,Magetan,0.0
2018-08-31,Mojokerto,0.0
2018-08-31,Nganjuk,0.0
2018-08-31,Ngawi,0.0445674152125391
2018-08-31,Pacitan,0.0
2018-08-31,Pamekasan,0.0
2018-08-31,Pasuruan,0.7824470106044535
2018-08-31,Ponorogo,0.0
2018-08-31,Probolinggo,2.601625548161915
2018-08-31,Sampang,0.0
2018-08-31,Sidoarjo,0.005125976115004028
2018-08-31,Situbondo,0.45294271421780863
2018-08-31,Sumenep,0.7931869429060144
2018-08-31,Trenggalek,0.0
2018-08-31,Tuban,0.0
2018-08-31,Tulungagung,0.13957560942756794
2018-08-31,Kota Jember,0.0
2018-09-01,Kota Batu,2.25405703888237
2018-09-01,Malang,0.931687723617843
2018-09-01,Bangkalan,1.7169526832703728
2018-09-01,Banyuwangi,2.0202179260050768
2018-09-01,Blitar,0.04212535274570341
2018-09-01,Bojonegoro,8.68505792267979
2018-09-01,Bondowoso,2.8085375834440414
2018-09-01,Gresik,1.604592833576884
2018-09-01,Jember,1.5437817923263526
2018-09-01,Jombang,2.3503088066462188
2018-09-01,Kediri,0.04813478550067054
2018-09-01,Kota Blitar,0.0
2018-09-01,Kota Kediri,0.0
2018-09-01,Kota Madiun,5.923764762231858
2018-09-01,Kota Malang,0.44531210104762525
2018-09-01,Kota Mojokerto,3.095830903469938
2018-09-01,Kota Pasuruan,0.18134302792586676
2018-09-01,Kota Probolinggo,0.16494521670084938
2018-09-01,Kota Surabaya,2.945792821808453
2018-09-01,Lamongan,2.732146352877194
2018-09-01,Lumajang,3.0157572404189716
2018-09-01,Madiun,3.9362668266802756
2018-09-01,Magetan,0.5917093913194992
2018-09-01,Mojokerto,2.95672985111305
2018-09-01,Nganjuk,1.7754537227450464
2018-09-01,Ngawi,3.6670686153489185
2018-09-01,Pacitan,0.0
2018-09-01,Pamekasan,0.1865693342651736
2018-09-01,Pasuruan,2.3309566764728573
2018-09-01,Ponorogo,0.022489733229466756
2018-09-01,Probolinggo,2.700563920977355
2018-09-01,Sampang,0.6926255000988671
2018-09-01,Sidoarjo,2.5771515581752813
2018-09-01,Situbondo,2.159755944431512
2018-09-01,Sumenep,0.2753384073954794
2018-09-01,Trenggalek,0.10286678631372984
2018-09-01,Tuban,7.474857775331841
2018-09-01,Tulungagung,0.13908034202290478
2018-09-01,Kota Jember,4.0158327981902335
2018-09-02,Kota Batu,0.0
2018-09-02,Malang,0.0
2018-09-02,Bangkalan,0.0
2018-09-02,Banyuwangi,0.0
2018-09-02,Blitar,0.0
2018-09-02,Bojonegoro,0.0
2018-09-02,Bondowoso,0.0
2018-09-02,Gresik,0.0
2018-09-02,Jember,0.0
2018-09-02,Jombang,0.0
2018-09-02,Kediri,0.0
2018-09-02,Kota Blitar,0.0
2018-09-02,Kota Kediri,0.0
2018-09-02,Kota Madiun,0.0
2018-09-02,Kota Malang,0.0
2018-09-02,Kota Mojokerto,0.0
2018-09-02,Kota Pasuruan,0.0
2018-09-02,Kota Probolinggo,0.0
2018-09-02,Kota Surabaya,0.0
2018-09-02,Lamongan,0.0
2018-09-02,Lumajang,0.0
2018-09-02,Madiun,0.0
2018-09-02,Magetan,0.0
2018-09-02,Mojokerto,0.0
2018-09-02,Nganjuk,0.0
2018-09-02,Ngawi,0.0
2018-09-02,Pacitan,0.0
2018-09-02,Pamekasan,0.0
2018-09-02,Pasuruan,0.0
2018-09-02,Ponorogo,0.0
2018-09-02,Probolinggo,0.0
2018-09-02,Sampang,0.0
2018-09-02,Sidoarjo,0.0
2018-09-02,Situbondo,0.0
2018-09-02,Sumenep,0.0
2018-09-02,Trenggalek,0.0
2018-09-02,Tuban,0.0
2018-09-02,Tulungagung,0.0
2018-09-02,Kota Jember,0.0
2018-09-03,Kota Batu,0.0
2018-09-03,Malang,0.0
2018-09-03,Bangkalan,0.0
2018-09-03,Banyuwangi,0.0
2018-09-03,Blitar,0.0
2018-09-03,Bojonegoro,0.0
2018-09-03,Bondowoso,0.0
2018-09-03,Gresik,0.0
2018-09-03,Jember,0.0
2018-09-03,Jombang,0.0
2018-09-03,Kediri,0.0
2018-09-03,Kota Blitar,0.0
2018-09-03,Kota Kediri,0.0
2018-09-03,Kota Madiun,0.0
2018-09-03,Kota Malang,0.0
2018-09-03,Kota Mojokerto,0.0
2018-09-03,Kota Pasuruan,0.0
2018-09-03,Kota Probolinggo,0.0
2018-09-03,Kota Surabaya,0.0
2018-09-03,Lamongan,0.0
2018-09-03,Lumajang,0.0
2018-09-03,Madiun,0.0
2018-09-03,Magetan,0.0
2018-09-03,Mojokerto,0.0
2018-09-03,Nganjuk,0.0
2018-09-03,Ngawi,0.0
2018-09-03,Pacitan,0.0
2018-09-03,Pamekasan,0.0
2018-09-03,Pasuruan,0.0
2018-09-03,Ponorogo,0.0
2018-09-03,Probolinggo,0.0
2018-09-03,Sampang,0.0
2018-09-03,Sidoarjo,0.0
2018-09-03,Situbondo,0.0
2018-09-03,Sumenep,0.0
2018-09-03,Trenggalek,0.0
2018-09-03,Tuban,0.0
2018-09-03,Tulungagung,0.0
2018-09-03,Kota Jember,0.0
2018-09-04,Kota Batu,0.0
2018-09-04,Malang,0.5253621636058533
2018-09-04,Bangkalan,0.17270385981839792
2018-09-04,Banyuwangi,0.9501286202680526
2018-09-04,Blitar,0.0
2018-09-04,Bojonegoro,0.0
2018-09-04,Bondowoso,0.014117261735580495
2018-09-04,Gresik,0.005777272685523804
2018-09-04,Jember,0.45055536283642716
2018-09-04,Jombang,0.0
2018-09-04,Kediri,0.0
2018-09-04,Kota Blitar,0.0
2018-09-04,Kota Kediri,0.0
2018-09-04,Kota Madiun,0.0
2018-09-04,Kota Malang,0.0
2018-09-04,Kota Mojokerto,0.0
2018-09-04,Kota Pasuruan,0.0
2018-09-04,Kota Probolinggo,0.0
2018-09-04,Kota Surabaya,0.0
2018-09-04,Lamongan,0.49723781916924725
2018-09-04,Lumajang,0.3045641732069689
2018-09-04,Madiun,0.0
2018-09-04,Magetan,0.0
2018-09-04,Mojokerto,0.0
2018-09-04,Nganjuk,0.0
2018-09-04,Ngawi,0.0
2018-09-04,Pacitan,0.0
2018-09-04,Pamekasan,0.37791235235511744
2018-09-04,Pasuruan,0.11874367236709694
2018-09-04,Ponorogo,0.0
2018-09-04,Probolinggo,0.3936204827720948
2018-09-04,Sampang,0.5262700612515412
2018-09-04,Sidoarjo,0.7030469550207907
2018-09-04,Situbondo,1.6423469947217497
2018-09-04,Sumenep,0.5377658493739977
2018-09-04,Trenggalek,0.0
2018-09-04,Tuban,0.3819332593182122
2018-09-04,Tulungagung,0.0
2018-09-04,Kota Jember,0.0
2018-09-05,Kota Batu,0.0
2018-09-05,Malang,0.0
2018-09-05,Bangkalan,0.0
2018-09-05,Banyuwangi,0.0
2018-09-05,Blitar,0.0
2018-09-05,Bojonegoro,0.0
2018-09-05,Bondowoso,0.0
2018-09-05,Gresik,2.963648327562734
2018-09-05,Jember,0.0
2018-09-05,Jombang,0.0
2018-09-05,Kediri,0.0
2018-09-05,Kota Blitar,0.0
2018-09-05,Kota Kediri,0.0
2018-09-05,Kota Madiun,0.0
2018-09-05,Kota Malang,0.0
2018-09-05,Kota Mojokerto,0.0
2018-09-05,Kota Pasuruan,0.0
2018-09-05,Kota Probolinggo,0.0
2018-09-05,Kota Surabaya,0.0
2018-09-05,Lamongan,0.0
2018-09-05,Lumajang,0.0
2018-09-05,Madiun,0.3315511078869171
2018-09-05,Magetan,0.0
2018-09-05,Mojokerto,0.0
2018-09-05,Nganjuk,0.0
2018-09-05,Ngawi,0.0
2018-09-05,Pacitan,0.0
2018-09-05,Pamekasan,0.0
2018-09-05,Pasuruan,0.0
2018-09-05,Ponorogo,0.0
2018-09-05,Probolinggo,0.0
2018-09-05,Sampang,0.09562851077420834
2018-09-05,Sidoarjo,0.0
2018-09-05,Situbondo,0.0
2018-09-05,Sumenep,0.23512574886027457
2018-09-05,Trenggalek,0.0
2018-09-05,Tuban,0.08798980251621306
2018-09-05,Tulungagung,0.0
2018-09-05,Kota Jember,0.0
2018-09-06,Kota Batu,0.0
2018-09-06,Malang,0.0
2018-09-06,Bangkalan,0.0
2018-09-06,Banyuwangi,0.0
2018-09-06,Blitar,0.0
2018-09-06,Bojonegoro,0.0
2018-09-06,Bondowoso,0.0
2018-09-06,Gresik,1.4334578534283349
2018-09-06,Jember,0.0
2018-09-06,Jombang,0.0
2018-09-06,Kediri,0.0
2018-09-06,Kota Blitar,0.0
2018-09-06,Kota Kediri,0.0
2018-09-06,Kota Madiun,0.0
2018-09-06,Kota Malang,0.0
