ADM2_NAME,tahun,bulan,total_hujan,max_hth,nilai_normal_30th,anomali_persen,sifat_hujan_30th,kat_value,kat_normal,kat_anomaly_pct,produksi_ton,luas_panen_hektar
KEDIRI,2022,2,392.596780025965,1,352.70433109196017,111.31045054380228,N,489.9115632233796,493.763754272461,99.48400148014308,6444.23,153.81
KEDIRI,2022,2,392.596780025965,1,352.70433109196017,111.31045054380228,N,489.9115632233796,493.763754272461,99.48400148014308,891.6,1018.74
KEDIRI,2022,2,392.596780025965,1,352.70433109196017,111.31045054380228,N,489.9115632233796,493.763754272461,99.48400148014308,891.6,153.81
KEDIRI,2022,3,382.4314057186064,0,325.42960028849126,117.51586376272576,AN,498.7322913840966,495.1427958170573,100.93808642767664,51324.93,8128.63
KEDIRI,2022,3,382.4314057186064,0,325.42960028849126,117.51586376272576,AN,498.7322913840966,495.1427958170573,100.93808642767664,51324.93,176.19
KEDIRI,2022,3,382.4314057186064,0,325.42960028849126,117.51586376272576,AN,498.7322913840966,495.1427958170573,100.93808642767664,1021.33,8128.63
KEDIRI,2022,3,382.4314057186064,0,325.42960028849126,117.51586376272576,AN,498.7322913840966,495.1427958170573,100.93808642767664,1021.33,176.19
KEDIRI,2022,4,167.0123566039677,5,194.4311801920888,85.89792873703045,N,478.8331528275101,479.7842441700123,100.11561212710694,40549.24,6420.84
KEDIRI,2022,4,167.0123566039677,5,194.4311801920888,85.89792873703045,N,478.8331528275101,479.7842441700123,100.11561212710694,40549.24,412.99
KEDIRI,2022,4,167.0123566039677,5,194.4311801920888,85.89792873703045,N,478.8331528275101,479.7842441700123,100.11561212710694,2394,6420.84
KEDIRI,2022,4,167.0123566039677,5,194.4311801920888,85.89792873703045,N,478.8331528275101,479.7842441700123,100.11561212710694,2394,412.99
KEDIRI,2022,5,264.2521634205541,3,122.57780756800123,215.5791237120616,AN,470.2049575240523,444.9311239737052,106.42670786540192,4447.09,922.68
KEDIRI,2022,5,264.2521634205541,3,122.57780756800123,215.5791237120616,AN,470.2049575240523,444.9311239737052,106.42670786540192,4447.09,132.36
KEDIRI,2022,5,264.2521634205541,3,122.57780756800123,215.5791237120616,AN,470.2049575240523,444.9311239737052,106.42670786540192,618.85,922.68
KEDIRI,2022,5,264.2521634205541,3,122.57780756800123,215.5791237120616,AN,470.2049575240523,444.9311239737052,106.42670786540192,618.85,132.36
KEDIRI,2022,6,147.8946866290776,7,61.27335848359437,241.36866378668577,AN,468.8244758888527,404.89579253020105,117.37266672550273,4190.83,869.51
KEDIRI,2022,6,147.8946866290776,7,61.27335848359437,241.36866378668577,AN,468.8244758888527,404.89579253020105,117.37266672550273,4190.83,17.91
KEDIRI,2022,6,147.8946866290776,7,61.27335848359437,241.36866378668577,AN,468.8244758888527,404.89579253020105,117.37266672550273,83.74,869.51
KEDIRI,2022,6,147.8946866290776,7,61.27335848359437,241.36866378668577,AN,468.8244758888527,404.89579253020105,117.37266672550273,83.74,17.91
KEDIRI,2022,7,54.73257447507149,14,35.20711303067704,155.45885408832387,AN,429.75428342466,350.52484585797345,125.15028699691524,32404.48,6722.36
KEDIRI,2022,7,54.73257447507149,14,35.20711303067704,155.45885408832387,AN,429.75428342466,350.52484585797345,125.15028699691524,32404.48,133.39
KEDIRI,2022,7,54.73257447507149,14,35.20711303067704,155.45885408832387,AN,429.75428342466,350.52484585797345,125.15028699691524,623.67,6722.36
KEDIRI,2022,7,54.73257447507149,14,35.20711303067704,155.45885408832387,AN,429.75428342466,350.52484585797345,125.15028699691524,623.67,133.39
KEDIRI,2022,8,34.17891461967394,17,18.32476531429468,186.5176117317685,AN,372.459201671459,293.9157779552319,130.2094827629977,8527.89,1769.36
KEDIRI,2022,8,34.17891461967394,17,18.32476531429468,186.5176117317685,AN,372.459201671459,293.9157779552319,130.2094827629977,8527.89,390.1
KEDIRI,2022,8,34.17891461967394,17,18.32476531429468,186.5176117317685,AN,372.459201671459,293.9157779552319,130.2094827629977,1823.91,1769.36
KEDIRI,2022,8,34.17891461967394,17,18.32476531429468,186.5176117317685,AN,372.459201671459,293.9157779552319,130.2094827629977,1823.91,390.1
KEDIRI,2022,9,51.53220191488991,24,20.42214323128416,252.3349353262249,AN,326.6195790326153,255.02767653288663,131.46190799134794,4829.49,824.19
KEDIRI,2022,9,51.53220191488991,24,20.42214323128416,252.3349353262249,AN,326.6195790326153,255.02767653288663,131.46190799134794,4829.49,71.65
KEDIRI,2022,9,51.53220191488991,24,20.42214323128416,252.3349353262249,AN,326.6195790326153,255.02767653288663,131.46190799134794,446.33,824.19
KEDIRI,2022,9,51.53220191488991,24,20.42214323128416,252.3349353262249,AN,326.6195790326153,255.02767653288663,131.46190799134794,446.33,71.65
KEDIRI,2022,10,223.2671106467911,2,70.74772615708517,315.5820303695112,AN,378.8629164519134,254.08952354148585,153.7928463394011,905.44,154.52
KEDIRI,2022,10,223.2671106467911,2,70.74772615708517,315.5820303695112,AN,378.8629164519134,254.08952354148585,153.7928463394011,905.44,24.89
KEDIRI,2022,10,223.2671106467911,2,70.74772615708517,315.5820303695112,AN,378.8629164519134,254.08952354148585,153.7928463394011,155.05,154.52
KEDIRI,2022,10,223.2671106467911,2,70.74772615708517,315.5820303695112,AN,378.8629164519134,254.08952354148585,153.7928463394011,155.05,24.89
KEDIRI,2022,11,395.6842237939457,0,176.3525141691634,224.3711838519023,AN,464.1586764300312,316.6222854331688,151.85095318560798,6268.99,1069.85
KEDIRI,2022,11,395.6842237939457,0,176.3525141691634,224.3711838519023,AN,464.1586764300312,316.6222854331688,151.85095318560798,6268.99,79.13
KEDIRI,2022,11,395.6842237939457,0,176.3525141691634,224.3711838519023,AN,464.1586764300312,316.6222854331688,151.85095318560798,492.93,1069.85
KEDIRI,2022,11,395.6842237939457,0,176.3525141691634,224.3711838519023,AN,464.1586764300312,316.6222854331688,151.85095318560798,492.93,79.13
KEDIRI,2022,12,277.24777362658875,4,305.3462820997101,90.79782197448016,N,481.68430384883175,423.3296595820674,115.38836500217457,4978.1,849.55
KEDIRI,2022,12,277.24777362658875,4,305.3462820997101,90.79782197448016,N,481.68430384883175,423.3296595820674,115.38836500217457,4978.1,164.24
KEDIRI,2022,12,277.24777362658875,4,305.3462820997101,90.79782197448016,N,481.68430384883175,423.3296595820674,115.38836500217457,1023.11,849.55
KEDIRI,2022,12,277.24777362658875,4,305.3462820997101,90.79782197448016,N,481.68430384883175,423.3296595820674,115.38836500217457,1023.11,164.24
KEDIRI,2023,1,368.4331153752112,2,324.575802754672,113.5121941464282,N,488.0018023455584,476.3377736974645,103.0296055840658,8415.53,1389.92
KEDIRI,2023,1,368.4331153752112,2,324.575802754672,113.5121941464282,N,488.0018023455584,476.3377736974645,103.0296055840658,8415.53,35.82
KEDIRI,2023,1,368.4331153752112,2,324.575802754672,113.5121941464282,N,488.0018023455584,476.3377736974645,103.0296055840658,200.36,1389.92
KEDIRI,2023,1,368.4331153752112,2,324.575802754672,113.5121941464282,N,488.0018023455584,476.3377736974645,103.0296055840658,200.36,35.82
KEDIRI,2023,2,549.759359115202,0,352.70433109196017,155.86975000084811,AN,505.9076068454319,493.763754272461,102.82838035428676,6410.77,1058.81
KEDIRI,2023,2,549.759359115202,0,352.70433109196017,155.86975000084811,AN,505.9076068454319,493.763754272461,102.82838035428676,6410.77,58.71
KEDIRI,2023,2,549.759359115202,0,352.70433109196017,155.86975000084811,AN,505.9076068454319,493.763754272461,102.82838035428676,328.4,1058.81
KEDIRI,2023,2,549.759359115202,0,352.70433109196017,155.86975000084811,AN,505.9076068454319,493.763754272461,102.82838035428676,328.4,58.71
KEDIRI,2023,3,239.1424725815563,2,325.42960028849126,73.48516311041098,BN,476.55100464997474,495.1427958170573,96.36709349305907,50887,8415.55
KEDIRI,2023,3,239.1424725815563,2,325.42960028849126,73.48516311041098,BN,476.55100464997474,495.1427958170573,96.36709349305907,50887,88.06
KEDIRI,2023,3,239.1424725815563,2,325.42960028849126,73.48516311041098,BN,476.55100464997474,495.1427958170573,96.36709349305907,492.58,8415.55
KEDIRI,2023,3,239.1424725815563,2,325.42960028849126,73.48516311041098,BN,476.55100464997474,495.1427958170573,96.36709349305907,492.58,88.06
KEDIRI,2023,4,232.9127335953573,1,194.4311801920888,119.79186330363812,AN,482.6861191361039,479.7842441700123,100.92924153206371,37963.58,6283.4
KEDIRI,2023,4,232.9127335953573,1,194.4311801920888,119.79186330363812,AN,482.6861191361039,479.7842441700123,100.92924153206371,37963.58,204.01
KEDIRI,2023,4,232.9127335953573,1,194.4311801920888,119.79186330363812,AN,482.6861191361039,479.7842441700123,100.92924153206371,1141.16,6283.4
KEDIRI,2023,4,232.9127335953573,1,194.4311801920888,119.79186330363812,AN,482.6861191361039,479.7842441700123,100.92924153206371,1141.16,204.01
KEDIRI,2023,5,64.56903751455926,20,122.57780756800123,52.6759605149072,BN,443.9773046988028,444.9311239737052,99.95067472216712,8589.61,1597.04
KEDIRI,2023,5,64.56903751455926,20,122.57780756800123,52.6759605149072,BN,443.9773046988028,444.9311239737052,99.95067472216712,8589.61,409.55
KEDIRI,2023,5,64.56903751455926,20,122.57780756800123,52.6759605149072,BN,443.9773046988028,444.9311239737052,99.95067472216712,2236.15,1597.04
KEDIRI,2023,5,64.56903751455926,20,122.57780756800123,52.6759605149072,BN,443.9773046988028,444.9311239737052,99.95067472216712,2236.15,409.55
KEDIRI,2023,6,26.749986002459725,25,61.27335848359437,43.65679744749408,BN,362.0860054863824,404.89579253020105,88.99717064871047,9214.37,1714.31
KEDIRI,2023,6,26.749986002459725,25,61.27335848359437,43.65679744749408,BN,362.0860054863824,404.89579253020105,88.99717064871047,9214.37,0.0
KEDIRI,2023,6,26.749986002459725,25,61.27335848359437,43.65679744749408,BN,362.0860054863824,404.89579253020105,88.99717064871047,0,1714.31
KEDIRI,2023,6,26.749986002459725,25,61.27335848359437,43.65679744749408,BN,362.0860054863824,404.89579253020105,88.99717064871047,0,0.0
KEDIRI,2023,7,38.755859361035824,8,35.20711303067704,110.0796288729117,N,307.77637690791374,350.52484585797345,86.44762365024492,28386.24,5278.88
KEDIRI,2023,7,38.755859361035824,8,35.20711303067704,110.0796288729117,N,307.77637690791374,350.52484585797345,86.44762365024492,28386.24,17.91
KEDIRI,2023,7,38.755859361035824,8,35.20711303067704,110.0796288729117,N,307.77637690791374,350.52484585797345,86.44762365024492,97.79,5278.88
KEDIRI,2023,7,38.755859361035824,8,35.20711303067704,110.0796288729117,N,307.77637690791374,350.52484585797345,86.44762365024492,97.79,17.91
KEDIRI,2023,8,9.788413162420657,20,18.32476531429468,53.41630844671701,BN,237.9569103382252,293.9157779552319,78.2047614135808,11661.46,2168.18
KEDIRI,2023,8,9.788413162420657,20,18.32476531429468,53.41630844671701,BN,237.9569103382252,293.9157779552319,78.2047614135808,11661.46,426.44
KEDIRI,2023,8,9.788413162420657,20,18.32476531429468,53.41630844671701,BN,237.9569103382252,293.9157779552319,78.2047614135808,2328.37,2168.18
KEDIRI,2023,8,9.788413162420657,20,18.32476531429468,53.41630844671701,BN,237.9569103382252,293.9157779552319,78.2047614135808,2328.37,426.44
KEDIRI,2023,9,7.415688772532808,18,20.42214323128416,36.312000599295104,BN,198.2297324851708,255.02767653288663,75.14377135801148,7517.03,1148.55
KEDIRI,2023,9,7.415688772532808,18,20.42214323128416,36.312000599295104,BN,198.2297324851708,255.02767653288663,75.14377135801148,7517.03,110.5
KEDIRI,2023,9,7.415688772532808,18,20.42214323128416,36.312000599295104,BN,198.2297324851708,255.02767653288663,75.14377135801148,572.61,1148.55
KEDIRI,2023,9,7.415688772532808,18,20.42214323128416,36.312000599295104,BN,198.2297324851708,255.02767653288663,75.14377135801148,572.61,110.5
KEDIRI,2023,10,10.642228012243342,8,70.74772615708517,15.042501844672437,BN,180.73354312755444,254.08952354148585,68.98311875960765,4514.02,689.71
KEDIRI,2023,10,10.642228012243342,8,70.74772615708517,15.042501844672437,BN,180.73354312755444,254.08952354148585,68.98311875960765,4514.02,49.78
KEDIRI,2023,10,10.642228012243342,8,70.74772615708517,15.042501844672437,BN,180.73354312755444,254.08952354148585,68.98311875960765,257.96,689.71
KEDIRI,2023,10,10.642228012243342,8,70.74772615708517,15.042501844672437,BN,180.73354312755444,254.08952354148585,68.98311875960765,257.96,49.78
KEDIRI,2023,11,113.1141201573184,6,176.3525141691634,64.14091723626657,BN,212.67562552558047,316.6222854331688,65.28456152977718,4934.13,753.9
KEDIRI,2023,11,113.1141201573184,6,176.3525141691634,64.14091723626657,BN,212.67562552558047,316.6222854331688,65.28456152977718,4934.13,0.0
KEDIRI,2023,11,113.1141201573184,6,176.3525141691634,64.14091723626657,BN,212.67562552558047,316.6222854331688,65.28456152977718,0,753.9
KEDIRI,2023,11,113.1141201573184,6,176.3525141691634,64.14091723626657,BN,212.67562552558047,316.6222854331688,65.28456152977718,0,0.0
KEDIRI,2023,12,219.3935010861492,6,305.3462820997101,71.85071964115377,BN,316.45178615428784,423.3296595820674,72.55381495195546,5040.02,770.08
KEDIRI,2023,12,219.3935010861492,6,305.3462820997101,71.85071964115377,BN,316.45178615428784,423.3296595820674,72.55381495195546,5040.02,118.91
KEDIRI,2023,12,219.3935010861492,6,305.3462820997101,71.85071964115377,BN,316.45178615428784,423.3296595820674,72.55381495195546,616.19,770.08
KEDIRI,2023,12,219.3935010861492,6,305.3462820997101,71.85071964115377,BN,316.45178615428784,423.3296595820674,72.55381495195546,616.19,118.91
KEDIRI,2024,1,331.0212596028166,1,324.575802754672,101.98580941445483,N,397.5907887776693,476.3377736974645,82.02059886311868,4613.28,789.56
KEDIRI,2024,1,331.0212596028166,1,324.575802754672,101.98580941445483,N,397.5907887776693,476.3377736974645,82.02059886311868,4613.28,35.82
KEDIRI,2024,1,331.0212596028166,1,324.575802754672,101.98580941445483,N,397.5907887776693,476.3377736974645,82.02059886311868,231.69,789.56
KEDIRI,2024,1,331.0212596028166,1,324.575802754672,101.98580941445483,N,397.5907887776693,476.3377736974645,82.02059886311868,231.69,35.82
KEDIRI,2024,2,460.7463386094171,0,352.70433109196017,130.6324584058729,AN,469.07636097095633,493.763754272461,94.72535711701214,6863.24,1174.64
KEDIRI,2024,2,460.7463386094171,0,352.70433109196017,130.6324584058729,AN,469.07636097095633,493.763754272461,94.72535711701214,6863.24,0.0
KEDIRI,2024,2,460.7463386094171,0,352.70433109196017,130.6324584058729,AN,469.07636097095633,493.763754272461,94.72535711701214,0,1174.64
KEDIRI,2024,2,460.7463386094171,0,352.70433109196017,130.6324584058729,AN,469.07636097095633,493.763754272461,94.72535711701214,0,0.0
KEDIRI,2024,3,244.7455709044336,2,325.42960028849126,75.2069174677006,BN,482.1196757563839,495.1427958170573,97.45109800754696,35940.27,6157.61
KEDIRI,2024,3,244.7455709044336,2,325.42960028849126,75.2069174677006,BN,482.1196757563839,495.1427958170573,97.45109800754696,35940.27,47.26
KEDIRI,2024,3,244.7455709044336,2,325.42960028849126,75.2069174677006,BN,482.1196757563839,495.1427958170573,97.45109800754696,305.68,6157.61
KEDIRI,2024,3,244.7455709044336,2,325.42960028849126,75.2069174677006,BN,482.1196757563839,495.1427958170573,97.45109800754696,305.68,47.26
KEDIRI,2024,4,278.4038772902037,2,194.4311801920888,143.18890468861727,AN,481.700660083912,479.7842441700123,100.6159769957446,43962.98,7525.11
KEDIRI,2024,4,278.4038772902037,2,194.4311801920888,143.18890468861727,AN,481.700660083912,479.7842441700123,100.6159769957446,43962.98,217.97
KEDIRI,2024,4,278.4038772902037,2,194.4311801920888,143.18890468861727,AN,481.700660083912,479.7842441700123,100.6159769957446,1409.86,7525.11
KEDIRI,2024,4,278.4038772902037,2,194.4311801920888,143.18890468861727,AN,481.700660083912,479.7842441700123,100.6159769957446,1409.86,217.97
KEDIRI,2024,5,30.37427878224066,11,122.57780756800123,24.779590518773336,BN,421.8067361337167,444.9311239737052,94.81984052696389,10789.87,2051.03
KEDIRI,2024,5,30.37427878224066,11,122.57780756800123,24.779590518773336,BN,421.8067361337167,444.9311239737052,94.81984052696389,10789.87,429.46
KEDIRI,2024,5,30.37427878224066,11,122.57780756800123,24.779590518773336,BN,421.8067361337167,444.9311239737052,94.81984052696389,2667.76,2051.03
KEDIRI,2024,5,30.37427878224066,11,122.57780756800123,24.779590518773336,BN,421.8067361337167,444.9311239737052,94.81984052696389,2667.76,429.46
KEDIRI,2024,6,58.72990545808784,15,61.27335848359437,95.84900666708594,N,371.7960875899704,404.89579253020105,91.42941933895273,5172.9,982.64
KEDIRI,2024,6,58.72990545808784,15,61.27335848359437,95.84900666708594,N,371.7960875899704,404.89579253020105,91.42941933895273,5172.9,29.35
KEDIRI,2024,6,58.72990545808784,15,61.27335848359437,95.84900666708594,N,371.7960875899704,404.89579253020105,91.42941933895273,182.32,982.64
KEDIRI,2024,6,58.72990545808784,15,61.27335848359437,95.84900666708594,N,371.7960875899704,404.89579253020105,91.42941933895273,182.32,29.35
KEDIRI,2024,7,35.30622839054156,27,35.20711303067704,100.28152083863893,N,313.03910395304354,350.52484585797345,88.15793154389449,23642.82,4494.63
KEDIRI,2024,7,35.30622839054156,27,35.20711303067704,100.28152083863893,N,313.03910395304354,350.52484585797345,88.15793154389449,23642.82,0.0
KEDIRI,2024,7,35.30622839054156,27,35.20711303067704,100.28152083863893,N,313.03910395304354,350.52484585797345,88.15793154389449,0,4494.63
KEDIRI,2024,7,35.30622839054156,27,35.20711303067704,100.28152083863893,N,313.03910395304354,350.52484585797345,88.15793154389449,0,0.0
KEDIRI,2024,8,11.978151389640027,49,18.32476531429468,65.36591974957616,BN,236.45814627188224,293.9157779552319,77.78486808077972,18307.1,3477.6
KEDIRI,2024,8,11.978151389640027,49,18.32476531429468,65.36591974957616,BN,236.45814627188224,293.9157779552319,77.78486808077972,18307.1,264.72
KEDIRI,2024,8,11.978151389640027,49,18.32476531429468,65.36591974957616,BN,236.45814627188224,293.9157779552319,77.78486808077972,1644.41,3477.6
KEDIRI,2024,8,11.978151389640027,49,18.32476531429468,65.36591974957616,BN,236.45814627188224,293.9157779552319,77.78486808077972,1644.41,264.72
KEDIRI,2024,9,21.395475198779497,11,20.42214323128416,104.7660618010176,N,203.0792630654794,255.02767653288663,77.39529020588952,7389.2,1146.19
KEDIRI,2024,9,21.395475198779497,11,20.42214323128416,104.7660618010176,N,203.0792630654794,255.02767653288663,77.39529020588952,7389.2,224.95
KEDIRI,2024,9,21.395475198779497,11,20.42214323128416,104.7660618010176,N,203.0792630654794,255.02767653288663,77.39529020588952,1445.86,1146.19
KEDIRI,2024,9,21.395475198779497,11,20.42214323128416,104.7660618010176,N,203.0792630654794,255.02767653288663,77.39529020588952,1445.86,224.95
KEDIRI,2024,10,32.75170288010147,8,70.74772615708517,46.29364738504954,BN,206.45115516097457,254.08952354148585,79.89098943855575,3892.17,603.74
KEDIRI,2024,10,32.75170288010147,8,70.74772615708517,46.29364738504954,BN,206.45115516097457,254.08952354148585,79.89098943855575,3892.17,24.89
KEDIRI,2024,10,32.75170288010147,8,70.74772615708517,46.29364738504954,BN,206.45115516097457,254.08952354148585,79.89098943855575,159.98,603.74
KEDIRI,2024,10,32.75170288010147,8,70.74772615708517,46.29364738504954,BN,206.45115516097457,254.08952354148585,79.89098943855575,159.98,24.89
KEDIRI,2024,11,229.23032706844447,2,176.3525141691634,129.98415596647453,AN,266.52997532597294,316.6222854331688,82.98406308706852,5754.64,892.64
KEDIRI,2024,11,229.23032706844447,2,176.3525141691634,129.98415596647453,AN,266.52997532597294,316.6222854331688,82.98406308706852,5754.64,0.0
KEDIRI,2024,11,229.23032706844447,2,176.3525141691634,129.98415596647453,AN,266.52997532597294,316.6222854331688,82.98406308706852,0,892.64
KEDIRI,2024,11,229.23032706844447,2,176.3525141691634,129.98415596647453,AN,266.52997532597294,316.6222854331688,82.98406308706852,0,0.0
KEDIRI,2024,12,440.7721364063798,0,305.3462820997101,144.3515648448101,AN,435.05671957510486,423.3296595820674,103.28726431436247,7743.73,1201.18
KEDIRI,2024,12,440.7721364063798,0,305.3462820997101,144.3515648448101,AN,435.05671957510486,423.3296595820674,103.28726431436247,7743.73,53.73
KEDIRI,2024,12,440.7721364063798,0,305.3462820997101,144.3515648448101,AN,435.05671957510486,423.3296595820674,103.28726431436247,345.35,1201.18
KEDIRI,2024,12,440.7721364063798,0,305.3462820997101,144.3515648448101,AN,435.05671957510486,423.3296595820674,103.28726431436247,345.35,53.73
KEDIRI,2025,1,473.2611969487994,1,324.575802754672,145.8091431746408,AN,498.66934588396987,476.3377736974645,105.40078872351565,,1006.68
KEDIRI,2025,1,473.2611969487994,1,324.575802754672,145.8091431746408,AN,498.66934588396987,476.3377736974645,105.40078872351565,,118.3
KEDIRI,2025,2,456.4236872290349,0,352.70433109196017,129.40688474563476,AN,487.5529435899522,493.763754272461,99.01279768037848,,1570.56
KEDIRI,2025,2,456.4236872290349,0,352.70433109196017,129.40688474563476,AN,487.5529435899522,493.763754272461,99.01279768037848,,0.0
KEDIRI,2025,3,390.8492440939192,1,325.42960028849126,120.10254867640614,AN,491.0317619041159,495.1427958170573,99.2878523487136,,8467.55
KEDIRI,2025,3,390.8492440939192,1,325.42960028849126,120.10254867640614,AN,491.0317619041159,495.1427958170573,99.2878523487136,,10.62
KEDIRI,2025,4,141.99300213344017,4,194.4311801920888,73.02995434845266,BN,465.86182883933736,479.7842441700123,97.24111056534552,,6777.99
KEDIRI,2025,4,141.99300213344017,4,194.4311801920888,73.02995434845266,BN,465.86182883933736,479.7842441700123,97.24111056534552,,116.04
KEDIRI,2025,5,355.2719268292248,3,122.57780756800123,289.8338075039678,AN,470.9764981305158,444.9311239737052,106.33104246800984,,1571.07
KEDIRI,2025,5,355.2719268292248,3,122.57780756800123,289.8338075039678,AN,470.9764981305158,444.9311239737052,106.33104246800984,,118.56
KEDIRI,2025,6,86.41640210915531,8,61.27335848359437,141.0342182113175,AN,454.8417304710105,404.89579253020105,113.56709810315542,,1554.85
KEDIRI,2025,6,86.41640210915531,8,61.27335848359437,141.0342182113175,AN,454.8417304710105,404.89579253020105,113.56709810315542,,0.0
KEDIRI,2025,7,40.77609369910319,19,35.20711303067704,115.81777143605534,AN,396.983135816786,350.52484585797345,115.0748600683901,,5472.2
KEDIRI,2025,7,40.77609369910319,19,35.20711303067704,115.81777143605534,AN,396.983135816786,350.52484585797345,115.0748600683901,,23.76
KEDIRI,2025,8,74.77172613107649,22,18.32476531429468,408.0364733116063,AN,320.03253450746894,293.9157779552319,110.1972022806424,,2435.86
KEDIRI,2025,8,74.77172613107649,22,18.32476531429468,408.0364733116063,AN,320.03253450746894,293.9157779552319,110.1972022806424,,61.58
KEDIRI,2025,9,51.32625859531501,18,20.42214323128416,251.32650385435363,AN,276.6333501462583,255.02767653288663,108.99398460576867,,1012.49
KEDIRI,2025,9,51.32625859531501,18,20.42214323128416,251.32650385435363,AN,276.6333501462583,255.02767653288663,108.99398460576867,,71.33
KEDIRI,2025,10,158.60321334491115,4,70.74772615708517,224.1813581298083,AN,287.0674483122649,254.08952354148585,112.99845659751506,,612.82
KEDIRI,2025,10,158.60321334491115,4,70.74772615708517,224.1813581298083,AN,287.0674483122649,254.08952354148585,112.99845659751506,,31.86
KEDIRI,2025,11,391.702174315297,1,176.3525141691634,222.11317834661705,AN,452.43568392153134,316.6222854331688,147.99576588126598,,1967.5
KEDIRI,2025,11,391.702174315297,1,176.3525141691634,222.11317834661705,AN,452.43568392153134,316.6222854331688,147.99576588126598,,5.31
KEDIRI,2025,12,358.7614379430276,2,305.3462820997101,117.4933048065982,AN,486.8252156010381,423.3296595820674,117.03075018545664,,1748.66
KEDIRI,2025,12,358.7614379430276,2,305.3462820997101,117.4933048065982,AN,486.8252156010381,423.3296595820674,117.03075018545664,,71.03
KEDIRI,2026,1,375.1516096008597,2,324.575802754672,115.58212485864664,AN,499.25547570122615,476.3377736974645,105.48099156757698,,
KEDIRI,2026,2,472.7745186205855,0,352.70433109196017,134.04273124656345,AN,506.7008932043004,493.763754272461,102.9527104235765,,
KEDIRI,2026,3,366.5419745082243,2,325.42960028849126,112.633262058303,N,495.91738501654737,495.1427958170573,100.27150362020788,,
BATU,2018,1,519.6740641771788,1,385.0298639019522,134.96980699385796,AN,625.0236488791073,572.0089717191809,108.95961744477636,1021.5,157.0
BATU,2018,2,428.3517795034527,1,446.2492403449262,95.98935768996722,N,626.8389856675093,582.3364468742819,107.49802102093396,0,0.0
BATU,2018,3,347.205287964852,2,434.3989826263285,79.92773967049531,BN,614.2318312701058,580.4635436114144,105.64779395923874,856.09,132.0
BATU,2018,4,140.11651770211847,8,228.361832624944,61.35723999563556,BN,582.3442450130686,560.979840446921,103.41386047535003,1006.31,155.0
BATU,2018,5,50.48122505441867,22,157.11373344408048,32.13037074978924,BN,503.4912244011374,521.7930701760685,95.94704558000622,887.94,134.0
BATU,2018,6,52.69652246987163,25,78.93686370473881,66.75781123884215,BN,493.7316295399386,488.9985490686754,99.90027921465952,260.31,39.0
BATU,2018,7,36.18234043502622,8,72.1332284690589,50.16043396774678,BN,462.24174230238975,441.0928250481101,103.2278331803528,0,0.0
BATU,2018,8,25.893723465767444,9,27.039097099775027,95.76400931665312,N,390.3276999978458,385.6496869255515,99.52020079888815,516.84,78.0
BATU,2018,9,15.274055034111091,9,30.931769814190925,49.37982897798378,BN,356.6967053132899,340.8999454273897,102.4650910547647,87.13,12.0
BATU,2018,10,17.132152503086612,13,128.34280680223753,13.348743829083787,BN,323.42032982321354,332.0035577661851,94.9535234790092,196.02,26.0
BATU,2018,11,313.9267503468366,11,251.6864415746305,124.72930539396997,AN,438.73662903729615,397.1302687701057,106.58899601651008,457.32,61.0
BATU,2018,12,398.82384127619673,1,407.02415280818894,97.98530100107926,N,577.3003028420841,517.790963565602,109.21725629638236,580.07,77.0
BATU,2019,1,466.8015215579386,0,385.0298639019522,121.23774421737052,AN,607.6193950877471,572.0089717191809,105.3316161274578,650.58,108.0
BATU,2019,2,532.4394452535834,3,446.2492403449262,119.31436451119488,AN,624.214272891774,582.3364468742819,106.8210144876358,171.09,26.0
BATU,2019,3,375.548530432842,1,434.3989826263285,86.45244244411367,N,626.0759972965017,580.4635436114144,107.65903194032724,0,0.0
BATU,2019,4,301.39195684683955,3,228.361832624944,131.9800044440169,AN,606.5642139210421,560.979840446921,107.87265769904464,456.21,69.0
BATU,2019,5,52.796398605037936,24,157.11373344408048,33.603936109015635,BN,525.1707965626437,521.7930701760685,100.253268508006,1110.45,173.0
BATU,2019,6,30.2661046537592,26,78.93686370473881,38.34216769362504,BN,447.9772285012639,488.9985490686754,91.02889132300238,1553.37,243.0
BATU,2019,7,26.332918410531377,19,72.1332284690589,36.50594735521469,BN,390.7444805818446,441.0928250481101,87.84881588321309,324.55,51.0
BATU,2019,8,12.034877546469447,24,27.039097099775027,44.509169452147056,BN,322.496893714456,385.6496869255515,82.79302063485802,499.82,78.0
BATU,2019,9,16.914314377313705,12,30.931769814190925,54.68265954039826,BN,270.0337921591366,340.8999454273897,78.47741022461736,106,17.0
BATU,2019,10,19.15806300973729,14,128.34280680223753,14.927258867930016,BN,242.43227005004883,332.0035577661851,72.31965452434935,53.03,9.0
BATU,2019,11,53.62865959356804,12,251.6864415746305,21.30772689146466,BN,294.14869128956514,397.1302687701057,73.84712366114691,0,0.0
BATU,2019,12,262.58938511170044,4,407.02415280818894,64.51444792649596,BN,488.441328609691,517.790963565602,93.64334657725416,106,17.0
BATU,2020,1,349.3687904915654,3,385.0298639019522,90.73810196201616,N,572.1496371100931,572.0089717191809,100.16025041696668,52.06,52.0
BATU,2020,2,587.6887033240264,0,446.2492403449262,131.69517170937374,AN,552.2003532858456,582.3364468742819,94.9405053411308,61.01,61.0
